date,identifier,tweets
2020-04-20 20:40:54+00:00,c,"As they provide meals for millions of people around the country in the face of historic demand, we’ve never been prouder to support our friends at @FeedingAmerica. Learn how you can help at https://t.co/iaw58GOAkb https://t.co/syzB5PphoQ"
2020-04-20 20:29:33+00:00,c,"Learn more on the post-peak battle against the #coronavirus outbreak, with new insights on returning to work, progress on treatments and vaccines and the economic impact. https://t.co/NB9uO6h78R https://t.co/GeoObsIIo7"
2020-04-20 19:00:00+00:00,c,"With so many unknowns about reopening the economy, investors should probably remain cautious about buying the market. See three key outstanding questions:https://t.co/Hmwg0ahMSh"
2020-04-20 15:09:26+00:00,c,"Investors are overlooking the costly knock-on effects of climate change. The solution? Accounting for climate vulnerability, according to a new report from the Morgan Stanley Institute for Sustainable Investing. https://t.co/tTQ5h9enId"
2020-04-17 21:16:13+00:00,c,"Is it time to become more positive on risk assets – or is the current market optimism excessive?  Christian Goldsmith, Portfolio Specialist for the Global Balanced Risk Control team, shares the team’s latest market views. https://t.co/TnbJ9UopfL https://t.co/AedMSgnryv"
2020-04-17 17:29:42+00:00,c,"As the growth in new cases of infection appears to be slowing in some hard-hit regions, what comes next? A look at what needs to happen before the world can “reopen.” https://t.co/XYweG6NBGR"
2020-04-17 16:18:03+00:00,c,"Graham Secker, Chief European Equity Strategist, discusses the outlook for European earnings and dividends on Bloomberg TV https://t.co/l26xiMO4sg https://t.co/SvvkkOqnuW"
2020-04-16 22:29:49+00:00,c,"Following careful review of their presentations and Q&amp;A with an esteemed group of judges from the sustainable investing community, we're thrilled to announce the grand finalists of this year's Sustainable Investing Challenge. https://t.co/vzU7agL98n https://t.co/5YibHj9q5s"
2020-04-16 21:40:22+00:00,c,"We’re proud to support @RESCUEorg in their mission to provide aid on the front lines of the COVID-19 pandemic and mitigate risk of disease spread among the world’s refugees, and other vulnerable communities. #MSGivesBack https://t.co/PlAUBtxgZG"
2020-04-16 17:29:29+00:00,c,The SWEEPCO team from @ColumbiaU earned their place in the #SIChallenge finals with the idea for a bond to help reduce plastic waste by upgrading municipal waste management facilities. Learn more about the finalists: https://t.co/rPqKweEld3 https://t.co/GKN8BXvksN
2020-04-16 12:10:26+00:00,c,"At 8:30 a.m. ET: Morgan Stanley 1Q20 investor call with CEO James Gorman &amp; CFO Jonathan Pruzan. Webcast: 
https://t.co/Adk6tLzpAj"
2020-04-16 12:03:16+00:00,c,$MS 1Q20 earnings: Investment Management delivered pre-tax income of $143 million and reported strong management fees on higher AUM and continued positive long-term net flows.  https://t.co/5rxDEpUCVm
2020-04-16 12:01:47+00:00,c,"$MS 1Q20 earnings: Wealth Management delivered pre-tax income of $1.1 billion and a pre-tax margin of 26.1% despite market headwinds, reflecting strong underlying business fundamentals."
2020-04-16 12:00:42+00:00,c,"$MS 1Q20 earnings: Institutional Securities delivered pre-tax income of $1.0 billion; Net revenues reflect strong performance in Sales &amp; Trading, up 30% on higher client volumes and volatility; Overall results were impacted by the deterioration of credit in the global markets."
2020-04-16 11:46:28+00:00,c,$MS 1Q 2020 earnings: Morgan Stanley reports net revenues of $9.5 billion and diluted EPS of $1.01. Learn more: https://t.co/i1P9sgQgAP https://t.co/9Xptfa5o4u
2020-04-15 22:00:01+00:00,c,"The first group of our Class of 2020 full-time analysts started in the Tokyo office earlier this month. Adapting to working from home is a challenge, but we're looking forward to having them develop their careers at the firm. #PeopleatMS #workfromhome https://t.co/wJCg47UoI7"
2020-04-15 21:32:47+00:00,c,$MS reports its 1Q 2020 financial results on Thursday April 16th at approx. 7:15 a.m. ET. Conference call at 8:30 a.m. ET https://t.co/i5NBB9C6FV
2020-04-15 21:00:00+00:00,c,"These uncertain times are a reminder of what’s truly important to us: our families and their future. These ideas can help you put your children and grandchildren on a path to financial literacy and stability. #financialliteracy
https://t.co/ups8wfrceB"
2020-04-15 19:59:49+00:00,c,"Mike Wilson, Chief US Equity Strategist, explains his outlook for equity markets on Bloomberg Daybreak Americas: https://t.co/Pd1vpEu5F6 https://t.co/X6dB8SRlXt"
2020-04-15 16:20:09+00:00,c,"This week, our Sustainable Investing Challenge finalists will remotely present their ideas to our judges for a chance at the grand prize. Learn more about the prospectus from this team from @INSEAD: https://t.co/zDmCxHxXfe https://t.co/1rE4ai9GX3"
2020-04-14 22:29:42+00:00,c,This team from @ImperialBiz reached the finals of the #SIChallenge with their prospectus for a private equity fund financing composting efforts. Learn more: https://t.co/UMCUSgmJFt https://t.co/SBGU2AAOrv
2020-04-14 20:25:05+00:00,c,"“We are proud to kick off our fourth Lab cohort having witnessed firsthand the success of the program in bringing these businesses to scale,” said Carla Harris, Vice Chairman of Morgan Stanley and Head of the Multicultural Client Strategy Group.  https://t.co/t8ABSL9ZWl"
2020-04-14 19:49:35+00:00,c,"Congrats to the team from @UofR for reaching the finals of the Sustainable Investing Challenge. Find out more about their entry, the creatively named Consolidate-And-Recycle (CARe) Fund: https://t.co/7yFMGmVLbR https://t.co/JRIHYypGAc"
2020-04-14 13:58:30+00:00,c,"If there is one lesson to be learned from the financial repression era it's that when risk premium appears, investors may want to make moves before it evaporates. https://t.co/aNcSUBkKzF"
2020-04-13 21:29:39+00:00,c,"We asked #SIChallenge entrants for innovative ideas, and this team from @ColumbiaU delivered, with a fund seeking to help reduce plastic waste through investments in the seaweed-based bioplastics value chain. https://t.co/MRpGUfLeRh https://t.co/Cy9UTibDp4"
2020-04-13 20:34:33+00:00,c,"Across our firm people are looking to use their skill sets to solve problems created by the coronavirus pandemic. That’s why we joined @IBM’s 2020 #CallforCode Global Challenge, an initiative providing a platform for our technologists to develop solutions. https://t.co/gUtMkBcWSc https://t.co/YTQWLtehyL"
2020-04-13 15:15:18+00:00,c,"Ruchir Sharma, Head of Emerging Markets and Chief Global Strategist, sees a long-term opportunity in emerging markets in the “After Coronavirus” world. https://t.co/y5Sk0F3AEu https://t.co/8wszo32G7b"
2020-04-11 01:21:35+00:00,c,"This team from @KelloggSchool earned a spot in the #SIChallenge finals with the PlasticCity Fund, structured to help reduce plastic waste by financing effective, innovative and scalable plastic sorting technologies. Learn more: https://t.co/O3hS9itBk0 https://t.co/z6E0gVvc7V"
2020-04-09 21:30:00+00:00,c,"While many entries to the #SIChallenge take the form of ETFs or other funds, the Carbon Option+ entry from @DukeU @DukeEnvironment is an exotic call option that aims to help buyers hedge the risk of overpaying for carbon credits. https://t.co/QgJOeVnQLV https://t.co/oNfS6ILfy6"
2020-04-09 12:29:31+00:00,c,"Learn more about what’s inside the CARES Act and some of the key provisions to benefit U.S. individuals, businesses and markets. https://t.co/uOf0obb24P"
2020-04-08 22:14:40+00:00,c,We're thrilled to welcome a team from @IIMAhmedabad to the finals of the #SIChallenge! Their prospectus for the Locus Agriculture Fund aims to invest in arable land to help improve rural farmers’ quality of life. Learn more: https://t.co/XevOzUjLW5 https://t.co/7i8ASSeslh
2020-04-08 21:50:02+00:00,c,The U.S. Congress has been debating ways to flatten another worrying curve: the sliding economic growth curve. What form could additional fiscal stimulus take? https://t.co/6b4TeXwVjd
2020-04-08 17:28:51+00:00,c,"Matthew Harrison, Head of Biotech Industry Research explores, in the context of COVID-19, the long path to reopening the US economy, marred by stops and starts.  https://t.co/ubZ1ZB7mz0"
2020-04-07 23:23:16+00:00,c,"A joint team from @ESADE and @LSEManagement earned a spot in the #SIChallenge finals with the aptly named Dignity Bond, a proposed outcome-based security designed to help eradicate homelessness. Learn more: https://t.co/91EahbGAka https://t.co/5o2IxWN194"
2020-04-07 17:30:38+00:00,c,"For #WorldHealthDay, we give thanks to all the world’s first responders and healthcare workers, as well as those among our clients who have quickly pivoted their businesses and philanthropies to serve the greater good. 👏 👏 👏 👏 
https://t.co/GXqCP4CtYD"
2020-04-07 16:59:27+00:00,c,"Women Rocking Wall Street podcast: Seema Hingorani discusses women's empowerment and shares her 30x30 mission. Check it out!
https://t.co/L8TQBjS6n9"
2020-04-06 20:59:55+00:00,c,"We’re  proud to be partnering with our friends at @ChildMindInst to provide digital mental health resources for children, adolescents and young adults during this pandemic. #MSGivesBack https://t.co/N83qEZmnwj"
2020-04-06 18:04:06+00:00,c,"While the world suffers through this health crisis, investors shouldn’t let fear and uncertainty distract them from identifying potential opportunities that may emerge in the future. https://t.co/3pTbjPMrHI"
2020-04-05 15:59:55+00:00,c,"A group from @cranfieldmngmt secured a spot in the finals of the #SIChallenge with their prospectus for AusDERBS, an asset-backed security bundling income streams from assets related to renewable energy and energy efficiency. Learn more: https://t.co/Aa7bbGeX0U https://t.co/iFn5aPfI6K"
2020-04-04 19:29:57+00:00,c,A #SIChallenge team from @NYUniversity identified an opportunity for investors to help companies that help refugees. Learn more about the finalists in this year's competition: https://t.co/snVBExcKY4 https://t.co/FZf6RRzXbr
2020-04-04 16:00:00+00:00,c,"It’s not too early to start adding to equity holdings, advises Wealth Management Chief Investment Officer Lisa Shalett. It should be done in a disciplined way—for example, by dollar-cost averaging each month into actively managed funds. Learn more:
https://t.co/P9V8trT9yg"
2020-04-03 21:29:58+00:00,c,"Even as economic and public health data get worse, recent changes in three key factors make global credit markets an attractive option. Our Chief Cross-Asset Strategist, Andrew Sheets, explains. https://t.co/ogDyPczHVr"
2020-04-03 20:29:52+00:00,c,"The first of our 12 #SIChallenge finalist teams has proposed the Fund for Adopting Responsible Materials (FARM), a loan fund that aims to help reduce agricultural #plastic waste. Learn more about our finalists: https://t.co/vyDk5qgzlF https://t.co/uyLK0FxSg8"
2020-04-03 19:09:53+00:00,c,"Interviewing for a job via video, whether live or on-demand, can be tricky. Here’s how to avoid common pitfalls, stand out from the crowd, and make it to the second round, according to the experts. https://t.co/txmaePG6Bs"
2020-04-03 15:11:51+00:00,c,"We’re continuing our #coronavirus relief efforts with an additional commitment of $1 million to help our friends and neighbors in India through charities such as @Goonj, @AkshayaPatra, PM CARES Fund, and CM Relief Funds, with more to follow. #MSGivesBack https://t.co/V9EpcibA3u https://t.co/DOnz1K50AH"
2020-04-02 21:41:21+00:00,c,Meet the finalists of the 10th annual Kellogg-Morgan Stanley Sustainable Investing Challenge. https://t.co/kqPMZmuqLb https://t.co/LY2HU3T4Vn
2020-04-01 19:29:34+00:00,c,"As she oversees the effort to provide critical resources to our employees as they transition to remote work, we’re glad to share that Global Head of Talent Management Peg Sullivan has been honored among the @Crains 2020 Notable Women in Talent Resources. 
https://t.co/CAOQL1doez"
2020-04-01 16:10:09+00:00,c,"With public health measures in Asia showing some signs of success, focus has shifted to Europe and the United States. Christian Goldsmith, Portfolio Specialist for the Global Balanced Risk Control team, shares the team’s latest market views. https://t.co/mHfdNsI92C https://t.co/uOT5yd36HH"
2020-03-31 19:25:00+00:00,c,"As the coronavirus impacts global supply chains and consumer spending, investors are asking about the impact on global growth. Insights from our Chief Global Economist Chetan Ahya.
https://t.co/FCxEHk8Msv"
2020-03-31 17:59:32+00:00,c,Is the relief rally here? Andrew Slimmon explores in his latest market alert. https://t.co/4KwYVtgHKP https://t.co/vDjJjdwOiz
2020-03-30 20:51:00+00:00,c,"In this new environment, stock market leadership may shift from the consumer-facing tech giants that dominated markets in the last cycle to sectors like healthcare, financials and industrials. Here’s why: https://t.co/UYsbXhAv6R"
2020-03-28 17:32:57+00:00,c,"#WeAreProud to support #EqualLoveHK – an initiative advocating the legal recognition of same-sex relationships in Hong Kong – and stand in solidarity with our LGBT+ employees and the larger #Pride community to say YES to #MarriageEquality. 
Learn more at https://t.co/0sqIWSsjzq https://t.co/lUxJ5hTpvW"
2020-03-27 20:21:55+00:00,c,"Chief US Equity Strategist, Mike Wilson, discusses his outlook for equity markets on @CNBC Squawk Box: https://t.co/yc5mjtLFUL."
2020-03-27 15:06:16+00:00,c,"As a record 3.28 million workers file for unemployment, our Chief U.S. Economist and Chief U.S. Public Policy researcher weigh potential effects from the fiscal package now before Congress.
https://t.co/ohjypgqKiM"
2020-03-26 16:02:31+00:00,c,The Fed is taking unprecedented action to help prevent a liquidity crisis from turning into a solvency crisis. Jim Caron explores what has been done so far. https://t.co/2sh4b1J68V https://t.co/wt0UfMZqeG
2020-03-26 12:29:36+00:00,c,"Falling demand and disrupted supply chains will trigger a global economic recession. However, strong monetary and fiscal policy responses under way could set the stage for a second-half rebound. https://t.co/q81UkJ7cJy"
2020-03-25 22:04:56+00:00,c,"Congressional leaders have reached a deal on a $2 trillion stimulus bill to deal with fallout from the coronavirus crisis. Will it work? Two criteria to watch for. 
 https://t.co/GSZi3wXx63"
2020-03-24 13:32:01+00:00,c,Chief Investment Officer Mike Wilson looks beyond the coronavirus outbreak at the two key conditions which have made the markets vulnerable to a recession. https://t.co/xY4KmUHh5U
2020-03-23 21:14:41+00:00,c,"With policymakers taking action, we have reason to be hopeful that the worst economic damage can be confined to the second quarter, setting the stage for a healthy rebound into 2021:
https://t.co/ST20qVMMOp"
2020-03-23 15:00:00+00:00,c,Since the market drawdown was so accelerated does that mean that the market was oversold? Analysis from Chief Investment Officer Mike Wilson. https://t.co/7hEO28gZSe
2020-03-23 13:35:45+00:00,c,"How are the world’s financial institutions facing the economic and social challenges of today? At the Morgan Stanley 2020 European Financials Conference Magdalena Stoklosa, Head of European Banks Research, spoke with Deutsche Bank’s Fabrizio Campelli on the impact of Covid-19. https://t.co/uLiXRup8i4"
2020-03-20 17:17:29+00:00,c,“At last - initial signs of credible action” – Christian Goldsmith shares the Global Balanced Risk Control team’s latest market views with a focus on the impact of coronavirus. https://t.co/eZRMSR3GZD
2020-03-20 14:49:13+00:00,c,"Although the sell-off may not be over and the global economy has tough days ahead, a growing number of factors suggest that risk/reward in markets may be getting better. https://t.co/1UF5uH6ISw"
2020-03-19 21:42:53+00:00,c,"Andrew Slimmon, Head of our Applied Equity Advisors Team, explores the ways in which markets are responding to efforts to fight the coronavirus pandemic. Listen to his recent Market Alert. https://t.co/QYqsHSNXRL https://t.co/KWKBOrAIF9"
2020-03-19 21:30:00+00:00,c,"As central banks and governments weigh a litany of stimulus efforts, what could the journey to economic recovery look like? Our Chief U.S. Economist and Head of U.S. Public Policy Research sum up the debates. https://t.co/qcy7J4tzaQ"
2020-03-19 19:59:36+00:00,c,"As news continues to evolve around the COVID-19 virus, it is essential to remain vigilant. Here are some tips to prevent becoming a victim of a scam:
https://t.co/srZt6tt2Yp"
2020-03-19 17:20:05+00:00,c,"We’re continuing our #coronavirus response with a commitment of $10 million to nonprofits like @FeedingAmerica, the @CDCFound, and the @WHO, with more to follow. Learn more: https://t.co/Utl0FstW1T #MSGivesBack"
2020-03-19 12:29:43+00:00,c,"Chetan Ahya, Chief Economist, discusses his global economic outlook on @Bloomberg Daybreak Americas: https://t.co/DvcsjV1B6L https://t.co/0vowOfhnpY"
2020-03-18 17:59:30+00:00,c,"Learn how companies in technology, media and telecommunications are vying for larger slices of the digitalization pie and becoming bigger multiline platforms than ever before. https://t.co/uIO1u7AQJp"
2020-03-18 14:32:18+00:00,c,"Markets are likely to be choppy for the next three to six months, but investors should consider gradually adding stocks, advises Wealth Management Chief Investment Officer Lisa Shalett. See four reasons why:
https://t.co/fTF3degAx7"
2020-03-18 14:32:04+00:00,c,"When markets get volatile, strange things start to happen in markets you might not expect. That's both a sign of stress, and in some cases, a sign of opportunity.
https://t.co/kFjL3ScnzL"
2020-03-17 20:00:22+00:00,c,"For more takeaways from our Tech, Media and Telecoms conference earlier this month, visit: https://t.co/HO9M5YItox https://t.co/FnG4tE77If"
2020-03-17 13:24:09+00:00,c,"Michael Zezas, Head of US Policy Research, discusses policy response to COVID-19 on CNBC Squawk on the Street: https://t.co/eTDcoGWjIC."
2020-03-17 12:00:00+00:00,c,"Women hold less than 5% of CEO posts at Fortune 500 companies. Learn why more gender diversity in the C-Suite can be better for the bottom line.  #WomensHistoryMonth
https://t.co/sSyayKyjtz"
2020-03-16 21:15:00+00:00,c,Congratulations to all the Morgan Stanley Financial Advisors named to Barron’s 2020 Top 1200 Advisor Rankings! https://t.co/lu92rxMxlD
2020-03-16 19:03:41+00:00,c,"As consumers express more demand for ""green"" products, chemicals manufacturers are turning toward bio-based renewable raw materials, and investors are taking note. #MSIdeas https://t.co/78jdO8PRII https://t.co/yMHq6UTjPj"
2020-03-16 13:38:25+00:00,c,"Learn how to talk to your kids about the coronavirus from the Child Mind Institute, a founding nonprofit partner of the Morgan Stanley Alliance for Children’s Mental Health. #MorganStanleyACMH
 https://t.co/pCe0fIqIJB"
2020-03-15 02:35:30+00:00,c,The coronavirus pandemic and oil-price shocks have accelerated the move lower for U.S. equities. Longer-term investors may want to consider adding to equity risk. https://t.co/PrpfBkaGWG
2020-03-13 21:00:01+00:00,c,"Krystal Barker Buissereth, Head of Financial Wellness, shares her career path and passion for working with companies to meet the needs of their growing diverse workforce in African-American Career World’s “Top African-American Business Leaders.”  https://t.co/CkcqGCKfrM https://t.co/94xoFWLG1n"
2020-03-13 19:44:32+00:00,c,"Although current market swings suggest that we are in serious, unpredictable times, a look through market history may reveal where we’re headed next. https://t.co/E0G2n3p6XQ"
2020-03-13 16:15:56+00:00,c,"“I truly believe women portfolio managers can provide uncorrelated returns. It’s just that most of these women are unknown.” Tracy Castle-Newman, COO for Global Institutional Equity Distribution, shares her advice in a #MorganStanleyMinute. https://t.co/ohBKceM33W https://t.co/DXXojfm9Tl"
2020-03-13 00:25:33+00:00,c,"After just one day of @THEPLAYERSChamp, competitors are already making great progress towards our goal of 50 eagles for charity! What will tomorrow bring? #Eagleup
https://t.co/gBRpvsowIh https://t.co/ag38YeB1gM"
2020-03-12 20:01:02+00:00,c,"Jeff McMillan, Chief Analytics and Data Officer for Wealth Management and founder of our Veterans Employee Network, advises employee veterans transitioning from service to the workplace in the latest @USVeteransMag issue: https://t.co/kZjOaoM6SP"
2020-03-12 18:59:36+00:00,c,"We're proud to be named a #CIO100 company for our multi-patented wealth management technology platform that uses machine learning, natural language processing, cloud and workflow technologies to deliver an enhanced, digital client experience. https://t.co/iueon0LLkL"
2020-03-12 17:30:00+00:00,c,Great minds are driven to seek out the complex and embrace challenges that come their way. We're wishing our Brand Ambassador @JustinRose99 all the best as he competes at @theplayerschamp this week. #team 🌹 #EagleUp https://t.co/0lxOXP9Ly1 https://t.co/UomuG9wue2
2020-03-12 16:37:41+00:00,c,"As @ThePlayersChamp gets under way, Mason Champion, a Morgan Stanley Financial Advisor and 20-year member of the @PGA shares how good golf is like good investing, and offers tips to help you with your investing game. #EagleUp https://t.co/obslNM6W7X"
2020-03-12 10:30:30+00:00,c,The dual challenges of the coronavirus and the collapse of the OPEC plus arrangement intensifies the need for a fiscal response from Washington. Head of Public Policy Research Michael Zezas explains. https://t.co/FEOFqJgIIq
2020-03-11 21:14:51+00:00,c,Investors reacted strongly as #oil prices and #coronavirus worries disrupted markets. Chief Cross-Asset Strategist Andrew Sheets and Chief U.S. Economist Ellen Zentner debate what’s next. https://t.co/DeKyynR0Vz
2020-03-11 20:44:39+00:00,c,"Throwback to last year, when we donated 93,000 books to @BookTrustUSA at @THEPLAYERSChamp through our Eagles for Impact Challenge. This year we're watching for a special milestone if 24 eagles are made – our $1M donation mark. #EagleUp https://t.co/TaKqIsoENV https://t.co/YG1HEJvCJG"
2020-03-11 16:00:27+00:00,c,"“Investors are really debating the degree to which traditional security vendors can pivot their business models to address more cloud computing-related security use cases,” says Morgan Stanley Research’s Melissa Franchi. https://t.co/1uy3V61gJD #TMTSF2020 #Cybersecurity https://t.co/HvZrkVAHRQ"
2020-03-11 14:19:39+00:00,c,"Who's ensuring buyer trust by combating counterfeit goods and fake reviews on global e-commerce marketplaces? Surprisingly, a sector that has been around since the Industrial Revolution. https://t.co/FfpaTtzOOG"
2020-03-10 21:14:35+00:00,c,"The appearance of ESG in everyday conversation lately is a welcome development. However, it is very important to clarify what ESG is (and what it isn’t). Our AIP Private Markets Team explores this distinction. https://t.co/uEe1BVcTrv https://t.co/IXR5WXzehR"
2020-03-10 20:46:19+00:00,c,"As the impact of the coronavirus comes into view, U.S. policymakers have indicated they will use all of the tools at their disposal. A coordinated fiscal and monetary response could be the answer. https://t.co/uT754k0XUF"
2020-03-10 16:33:02+00:00,c,"Last month, staff from Morgan Stanley's Ponte Vedra branch office read to local elementary school students, kicking off our @theplayerschamp partnership with @BooktrustUSA. We're donating 1,500 books for kids to Book Trust for every eagle made. #EagleUp https://t.co/HvbDFnik2j https://t.co/7kvhjM3xrP"
2020-03-10 14:14:48+00:00,c,"Discover three possible scenarios for how the COVID-19 virus outbreak might affect global economic growth through disruption, delays, and recovery. https://t.co/fJaq5xarQs"
2020-03-09 20:16:43+00:00,c,"Until some of the current uncertainties lift, valuing stocks could remain a challenge. Investors with more than a six-month investment horizon should remain patient. See why volatility is likely to continue in both directions: 
https://t.co/uvXNAV3myY"
2020-03-08 19:59:36+00:00,c,"If you’ve spent your life being careful and thoughtful about whom you give your money, setting up a trust can be an ideal way to help ensure your legacy of benefiting the people you love long-term.
https://t.co/LO1lgJc2cU"
2020-03-08 16:00:21+00:00,c,"In celebration of #InternationalWomensDay, our employees across the Asia region are taking part in a virtual campaign by sharing photos and personal stories of what gender equality means to them. #EachforEqual #IWD2020 #EmpowerWomen https://t.co/9VNtjFZ1XT"
2020-03-08 13:29:35+00:00,c,"Happy #InternationalWomensDay! Today and every day, we celebrate the women who make up our community at Morgan Stanley. https://t.co/79R0uml08F #IWD2020 #EachforEqual https://t.co/hg9yghuwGs"
2020-03-06 22:14:56+00:00,c,Morgan Stanley Investment Management collects 10 Lipper awards this year!  Learn more about the winning strategies: https://t.co/Znw1wWHqNR https://t.co/evatV7IaLX
2020-03-06 21:17:38+00:00,c,"Clare Woodman, Head of EMEA, gives her advice to ambitious women in today's @FT: “determine priorities professionally and personally, always give back, build a dynamic network that creates opportunity and find mentors but also act as a mentor for others"". https://t.co/9zI5UNk7zu"
2020-03-06 16:18:54+00:00,c,"Being an investment banker means stepping back to see the bigger picture. This is Head of Global Technology M&amp;A Mike Wyatt with his perspectives from our Tech, Media and Telecoms conference. #TMTSF2020 https://t.co/Bjc2925lhq"
2020-03-06 01:53:51+00:00,c,"Good night, San Francisco. This year’s Tech, Media and Telecoms conference may be over, but we’ll be sharing ideas from the event for weeks to come. Stay tuned! #TMTSF2020 https://t.co/k7JhtsEjcD"
2020-03-05 21:00:05+00:00,c,"As #ecommerce and #fintech flourish, it’s natural that innovative firms would identify synergies between the two. Senior Analyst James Faucette explains, from #TMTMSF2020. https://t.co/PBFf9W16I6"
2020-03-05 15:37:44+00:00,c,"“It’s been a really interesting time to be at this conference,” says investment banker Lauren Cummings, our co-head of Tech Equity Capital Markets. Find out why. https://t.co/5g8QaU0MTC #TMTSF2020 https://t.co/7OLFB60uoa"
2020-03-04 19:48:42+00:00,c,"Communications analyst Meta Marshall shares her two top trends from out Tech, Media and Telecoms conference, this week in San Francisco. #TMTSF2020 https://t.co/ThAjHbH6At https://t.co/05okJWxQnw"
2020-03-04 11:59:48+00:00,c,"Can the global economy, which began the year on the path to recovery, get past the #coronavirus outbreak and back on the road to growth? A look at three potential outcomes for 2020. https://t.co/ygD5XJmZDm"
2020-03-03 23:07:50+00:00,c,Members of our Women’s Business Alliance gathered in Times Square to celebrate the start of #WomensHistoryMonth! https://t.co/8M6PR1jE7c
2020-03-03 19:53:25+00:00,c,"“It’s just been referenced as this multi trillion dollar theme, but at the conference I’ve heard a number of companies talk about how digital transformation is impacting their business specifically.” - Global Head of Software Investment Banking, Melissa Knox. #TMTSF2020 https://t.co/Kj9Z2FKqkm"
2020-03-03 15:41:42+00:00,c,"Managing Director and Media Analyst Ben Swinburne sees 4-5 million households cutting the cord in 2020, while starting 40-50 million new OTT digital streaming accounts. Find out what this could mean for investors. https://t.co/jOesJSlaRR
 #TMTSF2020 https://t.co/lEGmhdSgGB"
2020-03-03 12:59:42+00:00,c,"“I’m really proud of how much Morgan Stanley Glasgow gives back to our community. There’s nothing better than being part of a team that cares about having a positive impact,” says Emma, from our Shared Services and Banking Operations team. Learn more at 
https://t.co/gejMoc3JeG https://t.co/kNFrGNrhSv"
2020-03-02 18:14:34+00:00,c,"Vince Lumia, our Head of Field Management, sat down with Barron’s to talk about his career and his important role leading our network of Financial Advisors.
https://t.co/MYbe4w59XH"
2020-03-02 16:56:40+00:00,c,"What’s next in tech? With over 200 companies and over 1,000 investors joining us, our annual Tech, Media and Telecoms conference is the premiere location for decision-makers looking for answers to these questions and more. Stay up to date: 
https://t.co/2Ek78GKumS
#TMTSF2020 https://t.co/5p9lzGZqqQ"
2020-03-01 19:59:50+00:00,c,Excited to welcome 15 schools to this year’s Annual #BusinessSkills Case Study Competition in partnership with the African American Men of Westchester. Students from the community will gain valuable skills and mentorship from firm volunteers. #MSGivesBack https://t.co/JDg4VQQVN3 https://t.co/GDnRHeIUXI
2020-03-01 12:59:32+00:00,c,"Our most popular article from February explains how our firm can offer the same opportunities for innovation that big tech and startups do, while delivering the sort of mobility, autonomy and resources those companies often can’t. #BestofMS2020 https://t.co/alxGIwt1xm"
2020-02-29 16:44:41+00:00,c,"“To help more women and people of color achieve these higher positions, Harris gave her final piece of advice to incumbent employees who hold upper management roles: ‘The biggest thing that you can do is give people the confidence that they can execute.’” https://t.co/QQjXawlr76"
2020-02-28 21:59:54+00:00,c,A big welcome to our Australia grads who recently joined Morgan Stanley from a wide range of backgrounds and studies! Want to join the firm? Apply for our 2020/21 #Australia internships at https://t.co/LFhLI1eMf0 #MSCareers #Internships https://t.co/apQY0EnbAc
2020-02-28 17:44:30+00:00,c,The  Morgan Stanley Alliance for Children’s Mental Health will focus on the heightened need that young people have for mental health support and help parents recognize symptoms and obtain treatment for their children. #MSGivesBack #MorganStanleyACMH https://t.co/KfvrlJxuI7 https://t.co/R33Zc2borq
2020-02-28 15:30:08+00:00,c,"Global equity markets have endured several days of losses as worries over the coronavirus continue. The question for many investors is “What to do now?”

https://t.co/oyaOEZnX7H"
2020-02-28 14:27:08+00:00,c,"“As a quant you’re trying to focus at the intersection of math, programming and finance.” Hear more about who we are from Sebastian in Fixed Income Strats. #MSCareers https://t.co/Tqe4hYBHWA https://t.co/83V9POuymv"
2020-02-27 22:14:31+00:00,c,"Checking in on your retirement plan doesn’t just mean saving enough money. It also means helping make sure the savings you’ve worked so hard to accumulate will be there when you need it.
https://t.co/TcdvHUoeHZ"
2020-02-27 16:16:20+00:00,c,"Money can be a major cause for stress in relationships, but it doesn’t have to be. Learn how to get on the same financial page as your partner, to help you avoid disagreements down the road and focus on what really matters. https://t.co/nHVrcpe1Wa"
2020-02-26 22:24:41+00:00,c,"SPECIAL PODCAST: markets have spent the week increasingly concerned about the #coronavirus, but Chief Investment Officer Mike Wilson says there’s a lot more going on beyond the headlines. https://t.co/sRxz2xk4t2"
2020-02-26 21:33:16+00:00,c,"#OperationSantaClaus in Hong Kong has named Morgan Stanley their Top Corporate Fundraiser for the 4th straight year. The 2019 campaign raised over HKD15.2M for 13 causes, including our charity partners @mindhongkong &amp; @PathFindersHK. #MSGivesBack https://t.co/8DzXfJVDfX"
2020-02-26 18:34:37+00:00,c,"An exceptional day of learning and networking at our #London office for the annual Fintech Innovation Lab workshop. On behalf of the Morgan Stanley participants, we congratulate the @FinTechLabLDN cohort for exhibiting their leading-edge products. #FIL2020 #FinTech https://t.co/TlMoRnJlz9"
2020-02-26 16:07:35+00:00,c,Senator Bernie Sanders’ recent primary wins are causing some to debate the impact of potential new health care reform on markets. Head of U.S. Public Policy Research Michael Zezas shares three insights. https://t.co/yap2pihEoa
2020-02-26 13:15:52+00:00,c,It’s Bring Your Child to Work Day at our London offices! The firm’s Family Network arranged for interactive activities allowing our young guests to explore the future of work. #MSGivesBack #MSCareers https://t.co/z6FLNCag3Q https://t.co/nza6CZPCf5
